timestamp,time,x,y,z,alpha,beta,gamma
1635522805693,864748.3000000119,0,2.2,9.600000000000001,1.1,0.7,-1.1
1635522805709,864764.9000000358,0,2.2,9.600000000000001,1.1,0.7,-1.1
1635522805726,864781.7000000477,0.1,2.2,9.5,0.8,1.2000000000000002,-2.1
1635522805743,864798.4000000358,0.1,2.3000000000000003,9.5,-0.4,1.4,-2.9
1635522805759,864815,0.1,2.3000000000000003,9.600000000000001,-1.2000000000000002,3.2,-4.7
1635522805776,864831.6000000238,0.1,2.2,9.5,-0.6000000000000001,6.2,-6.600000000000001
1635522805793,864848.3000000119,0.2,2.1,9.3,-0.8,8.3,-9.700000000000001
1635522805809,864865,-0.1,2.3000000000000003,9.3,-1.9,8.4,-10.4
1635522805826,864881.7000000477,-0.1,2.2,9.3,-1.9,8.4,-10.4
1635522805843,864898.3000000119,-0.2,2.2,9.3,-4.2,7.9,-10.9
1635522805859,864915,-0.30000000000000004,2.2,9.4,-5.1000000000000005,8.2,-11.5
1635522805876,864931.5,-0.4,2.1,9.600000000000001,-5.1000000000000005,8.2,-11.5
1635522805893,864948.3000000119,-0.4,2.1,9.600000000000001,-4.9,8.600000000000001,-11.8
1635522805909,864964.9000000358,-0.5,2.1,9.5,-3.9,9.8,-11.700000000000001
1635522805926,864981.6000000238,-0.8,2,9.4,-3.8,9.600000000000001,-10.8
1635522805943,864998.2000000477,-0.9,1.9000000000000001,9.4,-4.5,7.6,-9.100000000000001
1635522805959,865015,-0.9,1.8,9.4,-5.500000000000001,2.6,-4
1635522805976,865031.6000000238,-0.9,1.8,9.600000000000001,-5.7,1,-0.6000000000000001
1635522805993,865048.3000000119,-0.9,1.8,9.600000000000001,-5.7,1,-0.6000000000000001
1635522806009,865065,-0.7000000000000001,1.8,10,-3.3000000000000007,0.7,1.3
1635522806026,865081.7000000477,-0.6000000000000001,1.8,10.100000000000001,0.6000000000000001,0.8,1.5
1635522806043,865098.6000000238,-0.7000000000000001,2,9.9,3.8,0.1,1.9
