timestamp,time,x,y,z,alpha,beta,gamma
1635483652274,249162.09999999404,-0.5,10.200000000000001,0.30000000000000004,-8.3,2,-0.9000000000000001
1635483652313,249201.59999999404,-0.4,10.200000000000001,0,-12.600000000000001,-0.5,-2.8
1635483652323,249212.09999999404,-0.4,10.200000000000001,0,-12.600000000000001,-0.5,-2.8
1635483652340,249228.8999999985,-0.30000000000000004,10.100000000000001,-0.4,-14.900000000000002,-0.9000000000000001,-2.8
1635483652357,249245.5,-0.30000000000000004,10,-0.5,-13.8,-1.1,-2.3
1635483652375,249262.8999999985,-0.2,10,-0.5,-8.5,-2.3,-2.2
1635483652390,249278.79999999702,-0.2,10,-0.5,-8.5,-2.3,-2.2
1635483652407,249295.5,-0.30000000000000004,10.100000000000001,-0.5,-3.8,-3.3000000000000007,-1.6
1635483652423,249312.09999999404,-0.30000000000000004,10.100000000000001,-0.4,1.4,-4.1,-0.9000000000000001
1635483652440,249328.79999999702,-0.2,10,-0.5,12.600000000000001,-5.6,-0.1
1635483652457,249345.5,-0.30000000000000004,10.200000000000001,-0.5,15.2,-5.9,0.2
1635483652474,249362.3999999985,-0.4,10,-0.6000000000000001,12.200000000000001,-5.1000000000000005,0.7
1635483652490,249378.79999999702,-0.30000000000000004,9.9,-0.5,10.700000000000001,-5,0.9000000000000001
1635483652507,249395.59999999404,-0.30000000000000004,9.9,-0.5,10.700000000000001,-5,0.9000000000000001
1635483652524,249412.09999999404,-0.30000000000000004,10.100000000000001,-0.4,11.8,-5.2,1.2000000000000002
1635483652540,249428.79999999702,-0.30000000000000004,10.200000000000001,-0.4,13.8,-4.9,2.1
1635483652557,249445.5,-0.4,10.200000000000001,-0.4,14.300000000000002,-4.4,2.5
1635483652574,249462.3999999985,-0.4,10.100000000000001,-0.4,12.7,-3.8,2.7
1635483652590,249478.8999999985,-0.4,10.100000000000001,-0.4,12.7,-3.8,2.7
1635483652607,249495.3999999985,-0.4,10,-0.30000000000000004,9,-3.1,2.1
1635483652623,249512.09999999404,-0.2,10.100000000000001,-0.2,5.1000000000000005,-2.3,1.1
1635483652640,249528.79999999702,-0.2,10.100000000000001,-0.2,2.7,-1.3,0.6000000000000001
1635483652658,249545.59999999404,-0.2,10.100000000000001,-0.2,-1.4,0,0.30000000000000004
1635483652673,249562.09999999404,-0.30000000000000004,10.100000000000001,-0.30000000000000004,-5,1,0.30000000000000004
1635483652690,249578.8999999985,-0.30000000000000004,10.100000000000001,-0.30000000000000004,-5,1,0.30000000000000004
1635483652707,249595.3999999985,-0.30000000000000004,10.100000000000001,-0.30000000000000004,-4.9,1.2000000000000002,0.2
1635483652723,249612.19999999553,-0.30000000000000004,10.200000000000001,-0.2,-4.9,2.1,0.30000000000000004
1635483652740,249629.09999999404,-0.4,10.100000000000001,-0.30000000000000004,-6,4,0.30000000000000004
1635483652757,249645.5,-0.30000000000000004,10,-0.30000000000000004,-5.9,5.300000000000001,0
1635483652774,249662.19999999553,-0.30000000000000004,10.100000000000001,-0.4,-5.2,5.8,-0.1
1635483652790,249678.79999999702,-0.30000000000000004,10.100000000000001,-0.4,-5.2,5.8,-0.1
1635483652807,249695.5,-0.30000000000000004,10.100000000000001,-0.4,-3.5,5.1000000000000005,-0.30000000000000004
1635483652823,249712.09999999404,-0.2,10.100000000000001,-0.4,-2.3,4.5,-0.2
1635483652840,249728.79999999702,-0.1,10,-0.4,-1.5,3.8,0.1
1635483652857,249745.3999999985,0,9.9,-0.30000000000000004,-0.9000000000000001,3.2,0.8
1635483652873,249762.09999999404,0,10,-0.30000000000000004,-0.9000000000000001,3.2,0.8
1635483652890,249778.8999999985,-0.1,10.100000000000001,-0.2,-0.4,3.6000000000000005,3.6000000000000005
1635483652907,249795.5,-0.2,10.100000000000001,-0.1,0.1,3.1,4.5
1635483652924,249812.3999999985,-0.30000000000000004,10.200000000000001,-0.1,0.1,1.9,3.3000000000000007
1635483652941,249829.29999999702,-0.5,10.100000000000001,-0.30000000000000004,-0.1,0.7,2.1
1635483652957,249845.3999999985,-0.6000000000000001,10.100000000000001,-0.2,-0.8,-0.7,0.9000000000000001
1635483652974,249862.19999999553,-0.6000000000000001,10.100000000000001,-0.2,-0.8,-0.7,0.9000000000000001
1635483652990,249878.69999999553,-0.6000000000000001,10.100000000000001,-0.30000000000000004,-1.2000000000000002,-1.9,0
1635483653007,249895.5,-0.6000000000000001,10.100000000000001,-0.2,-1,-3.5,-2.7
1635483653023,249912.09999999404,-0.6000000000000001,10.100000000000001,-0.2,-1.1,-4.9,-5.1000000000000005
1635483653040,249928.79999999702,-0.8,10.200000000000001,-0.30000000000000004,-1.7,-4.7,-5.7
1635483653057,249945.3999999985,-1,10.100000000000001,-0.5,-2,-5.300000000000001,-7.500000000000001
1635483653074,249962.19999999553,-1,10.100000000000001,-0.5,-2,-5.300000000000001,-7.500000000000001
1635483653090,249978.8999999985,-0.9,10,-0.5,-1.4,-6.600000000000001,-10.600000000000001
1635483653107,249995.3999999985,-0.5,10.4,-0.30000000000000004,-0.5,-7.400000000000001,-13.6
1635483653123,250012,-0.8,9.9,-0.4,-0.2,-6.4,-13.6
1635483653140,250028.8999999985,-0.4,10,-1,0.2,-6.300000000000001,-14.600000000000001
1635483653157,250045.3999999985,-0.6000000000000001,10.100000000000001,-0.8,3.7000000000000006,-4.4,-11.8
