timestamp,latitude,longitude,accuracy
1635592943441,37.4931567,-5.9449574,11.480999946594238
1635592944483,37.4931567,-5.9449574,11.480999946594238
1635592945522,37.4931567,-5.9449574,11.480999946594238
1635592946540,37.4931567,-5.9449574,11.480999946594238
