timestamp,time,x,y,z,alpha,beta,gamma
1635618967386,49893.59999999404,-1.1,5.6000000000000005,8.4,2.6,2.8,9.8
1635618967432,49941,-1.1,5.7,7.2,0,0,0
1635618967448,49956.5,-1.1,5.7,7.2,0,0,0
1635618967462,49971.29999998212,-1.2000000000000002,5.5,7.7,-13.5,-7.500000000000001,11.000000000000002
1635618967468,49977.09999999404,-1.2000000000000002,5.5,7.7,-13.5,-7.500000000000001,11.000000000000002
1635618967492,50001.39999997616,-1.2000000000000002,5.4,8.200000000000001,-13.200000000000003,-8.3,13.399999999999999
1635618967505,50013.59999999404,-1.2000000000000002,5.2,8.3,-10.700000000000001,-8.700000000000001,14.400000000000002
1635618967518,50027.29999998212,-1.1,5.2,8.1,-8.100000000000001,-8.899999999999999,15.100000000000001
1635618967541,50049.89999997616,-0.8,5.2,7.800000000000001,-3.7000000000000006,-10.9,15.5
1635618967552,50060.39999997616,-0.8,5.2,7.800000000000001,-3.8,-11.000000000000002,14.700000000000001
1635618967570,50079.39999997616,-0.5,5.300000000000001,7.7,-4.800000000000001,-9.5,12.5
1635618967588,50096.69999998808,-0.4,5.300000000000001,7.7,-5.4,-7.8,11.5
1635618967601,50110.59999999404,-0.4,5.300000000000001,7.800000000000001,-6.2,-5.7,9.5
1635618967618,50126.89999997616,-0.4,5.4,8.1,-5.8,-5.1000000000000005,8.600000000000001
1635618967635,50144.09999999404,-0.4,5.4,8.1,-0.9000000000000001,-0.1,7.6
1635618967652,50161,-0.5,5.4,8.1,1,0.8,8.100000000000001
1635618967668,50176.79999998212,-0.6000000000000001,5.4,7.800000000000001,0.5,0,8.3
1635618967688,50194.89999997616,-0.6000000000000001,5.4,7.6000000000000005,-2.1,-4.1,8.600000000000001
1635618967701,50210.09999999404,-0.6000000000000001,5.4,7.7,-5.1000000000000005,-5.1000000000000005,9.5
1635618967718,50227.09999999404,-0.6000000000000001,5.300000000000001,7.800000000000001,-6.4,-5,9.700000000000001
1635618967739,50247.79999998212,-0.8,5.300000000000001,8,-7.300000000000001,-5.300000000000001,11.000000000000002
1635618967752,50261.5,-0.8,5.300000000000001,8,-6.500000000000001,-6.8,13.6
1635618967772,50281.19999998808,-0.7000000000000001,5.300000000000001,7.9,-6.600000000000001,-9.700000000000001,14.800000000000002
1635618967786,50294.69999998808,-0.5,5.2,8,-6.699999999999999,-12,15.100000000000001
1635618967804,50312.69999998808,-0.30000000000000004,5.2,8.1,-5.6,-13.3,14.200000000000001
1635618967821,50330,-0.2,5.300000000000001,8,-3.9,-7.6,13.6
1635618967838,50347.09999999404,-0.30000000000000004,5.4,7.7,-3.9,-4.9,13.3
1635618967857,50366.19999998808,-0.30000000000000004,5.4,7.6000000000000005,-6.4,-2.3,13.900000000000002
1635618967874,50382.89999997616,-0.30000000000000004,5.4,7.6000000000000005,-10.5,-3.7000000000000006,14.800000000000002
1635618967890,50398.89999997616,-0.2,5.300000000000001,7.800000000000001,-12.100000000000001,-4.6,15.2
1635618967907,50416.09999999404,-0.2,5.2,8,-13.399999999999999,-5.2,16
1635618967924,50433.5,-0.1,5.1000000000000005,8.1,-13.100000000000001,-5.9,16.200000000000003
1635618967943,50451.5,0,5,8.1,-12.100000000000001,-7.500000000000001,15.899999999999999
1635618967957,50465.89999997616,0.1,5,8.200000000000001,-11.5,-7.8,15.6
1635618967973,50482.59999999404,0.1,5,8.200000000000001,-8.100000000000001,-7,14.300000000000002
1635618967990,50499.39999997616,0.30000000000000004,4.9,8.200000000000001,-5.4,-2.8,12.600000000000001
1635618968007,50516.39999997616,0.4,4.9,8.1,-4.6,-0.9000000000000001,11.5
1635618968024,50533.69999998808,0.2,4.9,8,-5.1000000000000005,0.5,10.600000000000001
1635618968041,50550.59999999404,0.2,4.9,7.6000000000000005,-9.600000000000001,-4.300000000000001,10.600000000000001
1635618968051,50560.09999999404,0.2,4.9,7.6000000000000005,-13.000000000000002,-7.200000000000001,10.1
1635618968068,50577.59999999404,0.30000000000000004,4.800000000000001,7.6000000000000005,-16.1,-8.4,9.3
1635618968084,50593.59999999404,0.5,4.800000000000001,8,-18.8,-7.9,7.400000000000001
1635618968101,50610.69999998808,0.5,4.7,8.200000000000001,-17.5,-3.2,6.600000000000001
1635618968118,50626.69999998808,0.5,4.7,8.4,-16,-0.9000000000000001,6
1635618968135,50643.79999998212,0.5,4.7,8.4,-12.8,1.9,4.800000000000001
1635618968151,50660.29999998212,0.5,4.6000000000000005,8.5,-10.5,4.300000000000001,3.3000000000000007
1635618968168,50676.79999998212,0.4,4.5,8.4,-9.600000000000001,4.300000000000001,2.7
1635618968185,50694.39999997616,0.30000000000000004,4.6000000000000005,8.5,-8.3,4.9,2.3
1635618968201,50710.09999999404,0.2,4.5,8.5,-7.8,5.1000000000000005,2.5
1635618968218,50727.59999999404,0.30000000000000004,4.6000000000000005,8.6,-7.6,4.1,2.9
1635618968234,50743.39999997616,0.30000000000000004,4.6000000000000005,8.6,-7.699999999999999,-2.5,2.6
1635618968251,50760.39999997616,0.30000000000000004,4.6000000000000005,8.6,-7.1000000000000005,-4.5,2.1
1635618968268,50776.89999997616,0.2,4.7,8.700000000000001,-6.600000000000001,-4.6,2.1
1635618968286,50793.89999997616,0.1,4.6000000000000005,8.6,-5.300000000000001,-6.600000000000001,2.6
1635618968301,50810.09999999404,0.30000000000000004,4.6000000000000005,8.4,-3.9,-9.899999999999999,2.9
1635618968318,50826.79999998212,0.30000000000000004,4.5,8.3,-3.6000000000000005,-10.5,2.9
1635618968335,50844,0.4,4.5,8.200000000000001,-4.4,-6,3.2
1635618968351,50860.39999997616,0.4,4.5,8.200000000000001,-6.2,-0.2,3.4
1635618968369,50877.09999999404,0.4,4.4,8.1,-7.6,1.8000000000000003,3.5
1635618968384,50893.39999997616,0,4.4,8.9,-5.4,5.1000000000000005,5.500000000000001
1635618968401,50910.19999998808,0.30000000000000004,4.5,9.4,7.699999999999999,-5.500000000000001,5.7
1635618968418,50927.29999998212,0.6000000000000001,4.5,9.4,15.000000000000002,-6.699999999999999,5.6
1635618968435,50943.79999998212,0.6000000000000001,4.5,9.4,26.700000000000003,-6.699999999999999,5.2
1635618968451,50960.39999997616,0.5,4.6000000000000005,9,31.400000000000002,-8.4,5
1635618968468,50976.79999998212,0.5,4.7,8.4,30.3,-10.200000000000001,5.4
1635618968484,50993.59999999404,0.8,4.800000000000001,7.6000000000000005,20.5,-13.000000000000002,4.6
1635618968501,51010.19999998808,0.9,4.9,7.1000000000000005,3.3000000000000007,-14.100000000000001,1.8000000000000003
1635618968518,51026.89999997616,0.7000000000000001,4.9,7.6000000000000005,-5.7,-14,0.8
1635618968537,51046,0.5,4.7,8.4,-18.5,-12.600000000000001,0
1635618968554,51062,0.5,4.7,8.4,-18.4,-11.5,1.2000000000000002
1635618968569,51078,0.5,4.5,9,-14,-11.1,2.1
1635618968585,51093.79999998212,0.6000000000000001,4.5,9.1,-1.5,-8.100000000000001,3.6000000000000005
1635618968606,51114.69999998808,0.7000000000000001,4.5,8.6,8.700000000000001,-4.7,3.8
1635618968621,51129.59999999404,0.6000000000000001,4.6000000000000005,8,12,-4.2,3.3000000000000007
1635618968638,51147.29999998212,0.7000000000000001,4.7,7.7,11.1,-5.9,3
1635618968653,51161.89999997616,0.7000000000000001,4.7,7.7,5,-8.8,2.7
1635618968670,51178.39999997616,0.8,4.800000000000001,7.6000000000000005,-4.300000000000001,-9.100000000000001,2.2
