timestamp,time,x,y,z,alpha,beta,gamma
1635520937902,56245.00000000001,0.3998,8.1814,5.2589,1.7934,5.1261,-0.7122
1635520937910,56253,0.3811,8.0444,5.4303,0.5146,2.2198,-2.5416
1635520937927,56270,0.4594,8.0746,5.5927,0.1475,0.2472,-2.7935
1635520937944,56286,0.4163,8.1172,5.5577,-0.7055,-2.6472,-3.4449
1635520937961,56304,0.3367,8.1684,5.4389,-1.3116,-3.1507,-3.5465
1635520937977,56319,0.3184,8.1945,5.3946,-1.3888,-2.7253,-3.1081
1635520937994,56337,0.3409,8.2265,5.395,-1.0564,-2.2315,-2.4316
1635520938011,56354,0.3326,8.1786,5.3796,-1.112,-1.9094,-2.1967
1635520938028,56370.00000000001,0.3145,8.1186,5.3775,-0.9857,-1.4421,-2.3381
1635520938044,56387,0.2493,8.0349,5.3454,-1.0062,-0.1056,-2.8892
1635520938061,56404,0.1857,7.9926,5.3497,-0.7241,1.1735,-3.1699
1635520938077,56419.00000000001,0.1646,7.9698,5.3635,-0.476,2.3837,-3.2988
1635520938094,56436,0.1778,8.0475,5.4187,-0.4039,3.5634,-3.2213
1635520938110,56453,0.201,8.1301,5.5275,-0.3152,2.7771,-2.9983
1635520938127,56470,0.209,8.1481,5.505,-0.1712,1.8875,-2.7521
1635520938144,56486.00000000001,0.1817,8.1449,5.4513,0.0039,1.5259,-2.3735
1635520938161,56504,0.1372,8.1202,5.4359,-0.2408,1.6842,-1.8747
1635520938177,56520,0.148,8.1309,5.4208,-0.4656,2.0537,-1.3359
1635520938194,56537,0.1565,8.1183,5.442,-0.4672,2.4419,-0.6375
1635520938211,56554,0.1806,8.1585,5.5328,-0.6275,1.7506,-0.1245
1635520938228,56570,0.2101,8.1581,5.5332,-0.8069,0.6364,0.1241
1635520938244,56587,0.2626,8.1084,5.4742,-0.9741,0.0298,0.129
1635520938261,56603,0.2292,8.1072,5.3971,-0.901,0.3329,0.1222
1635520938277,56620.00000000001,0.231,8.1038,5.4269,-0.6221,0.9102,0.0229
1635520938294,56637,0.1775,8.0348,5.4357,-0.1162,1.413,-0.2798
1635520938311,56654,0.1514,8.0438,5.379,-0.0171,2.5396,-0.32
1635520938327,56670,0.1537,8.0237,5.43,-0.2098,2.9975,-0.4673
1635520938344,56687.00000000001,0.1613,8.103,5.4862,-0.1102,2.9288,-0.3731
1635520938361,56704,0.1549,8.1044,5.5399,-0.2794,1.9597,-0.0946
1635520938378,56721,0.1324,8.1306,5.5337,-0.5246,0.981,-0.0475
1635520938394,56737,0.1309,8.0869,5.5242,-0.6558,-0.0339,-0.0019
1635520938411,56754,0.1496,8.0999,5.4711,-0.6011,-0.4643,0.5318
1635520938427,56770,0.189,8.0361,5.4715,-0.235,-0.2157,0.7604
1635520938444,56787,0.252,7.9821,5.4057,-0.1782,0.3502,0.6492
1635520938461,56803.00000000001,0.2839,8.0209,5.3962,-0.2328,1.5178,0.2829
1635520938478,56821,0.2898,8.0322,5.4039,-0.4203,1.7102,-0.3541
1635520938494,56837,0.2457,8.0701,5.4253,-0.3816,1.8773,-0.4369
1635520938511,56854,0.1224,8.1901,5.4649,-0.2099,1.9889,-0.7041
1635520938528,56870.00000000001,0.1043,8.1104,5.532,-0.1071,1.2722,-0.1482
1635520938544,56887,0.1022,8.0206,5.4871,-0.3048,1.0855,-0.3007
1635520938561,56903,0.0124,8.1624,5.4975,-0.3555,0.4495,0.4692
1635520938578,56921,0.1122,7.9802,5.4956,-0.1379,0.1691,0.9812
1635520938594,56937.00000000001,0.1881,7.9821,5.4892,-0.0106,-0.1713,1.3691
1635520938611,56954,0.2297,8.0251,5.4863,0.0289,-0.2867,1.117
1635520938628,56971,0.1932,8.0961,5.4517,-0.019,-0.3509,0.9348
1635520938644,56986.00000000001,0.186,8.1289,5.4306,0.0233,-0.0512,1.0259
1635520938661,57004,0.1832,8.1092,5.5203,-0.1634,-0.139,1.2729
1635520938678,57021,0.1333,8.1205,5.48,-0.1773,-0.2127,1.7287
1635520938694,57037,0.1169,8.0441,5.4673,-0.3193,-0.3539,1.8399
1635520938711,57054,0.1411,8.0366,5.5168,-0.0529,-1.0318,1.6656
1635520938728,57070,0.1992,8.0462,5.4977,-0.2012,-1.8287,1.3855
1635520938744,57087,0.2482,8.0456,5.4205,-0.1165,-1.8145,1.4223
1635520938761,57103,0.2304,8.024,5.4,0.0266,-1.026,1.4837
1635520938777,57120.00000000001,0.2357,7.9862,5.4459,0.25,0.0612,1.2603
1635520938794,57137,0.2186,8.026,5.4709,0.0397,0.24,1.0876
1635520938811,57154,0.1978,8.0444,5.4571,0.0643,0.4664,0.8818
1635520938828,57170,0.2119,8.089,5.4579,-0.155,0.4061,1.0499
1635520938844,57187.00000000001,0.2506,8.0848,5.5194,-0.2809,-0.3647,0.9756
1635520938861,57204,0.2548,8.0768,5.5103,-0.5021,-1.0888,0.8958
1635520938877,57220,0.245,8.0924,5.4761,-0.993,-1.8678,0.7735
1635520938894,57237,0.2408,8.1316,5.477,-0.9706,-2.6549,0.727
1635520938911,57253,0.2435,8.1214,5.4758,-0.8191,-2.8384,0.8246
1635520938928,57270,0.267,8.0845,5.4555,-0.7523,-2.5256,0.525
1635520938944,57287,0.2948,8.027,5.4651,-0.6558,-1.9087,0.3678
1635520938961,57303.00000000001,0.2916,8.0123,5.4615,-0.6001,-1.3398,0.1088
1635520938977,57320,0.2629,7.993,5.4363,-0.3156,-0.7214,0.0081
1635520938994,57337,0.2743,8.0192,5.4652,0.224,0.0375,-0.0686
1635520939011,57354,0.2602,8.048,5.5019,0.4436,0.2955,0.0329
1635520939028,57371,0.3084,8.0501,5.5339,0.4966,-0.06,-0.018
1635520939044,57387,0.3096,8.0146,5.5107,0.6142,0.0419,0.0094
1635520939061,57404,0.2762,8.0185,5.5022,0.8471,0.3519,0.2788
1635520939077,57420,0.2246,8.0682,5.5082,0.93,0.5605,0.559
1635520939094,57437.00000000001,0.1838,8.1086,5.5044,0.9891,0.3598,1.0337
1635520939111,57453,0.1719,8.1213,5.5179,1.2038,0.1222,1.502
1635520939128,57470,0.1477,8.1394,5.5011,1.0716,-0.1199,2.0272
1635520939144,57487,0.1615,8.1238,5.482,1.0768,-0.3514,2.4794
1635520939161,57504,0.1908,8.1256,5.4687,0.9324,-0.7918,2.7107
1635520939177,57520,0.2266,8.1035,5.4543,0.6377,-0.9903,2.8524
1635520939194,57537,0.2334,8.0701,5.4387,0.456,-1.1135,2.8942
1635520939211,57554,0.264,8.0619,5.4034,0.4625,-0.8888,3.1542
1635520939227,57570,0.2828,8.105,5.409,0.6316,-0.7258,3.4307
1635520939244,57587,0.2626,8.1618,5.4923,0.4964,-1.4352,3.9033
1635520939261,57604,0.2927,8.14,5.4152,0.2742,-1.5824,4.58
1635520939278,57620.00000000001,0.2316,8.2446,5.4892,0.298,-1.9719,5.7247
1635520939294,57637,0.2351,8.2012,5.4896,0.1494,-2.1532,6.582
1635520939311,57654,0.2999,8.0792,5.47,-0.02,-2.2106,7.1739
1635520939327,57670,0.387,8.0342,5.4688,-0.1717,-2.4012,7.4629
1635520939344,57687.00000000001,0.4199,8.0539,5.4522,-0.1906,-2.5449,7.0369
1635520939361,57703,0.4486,8.0801,5.4239,-0.2058,-2.3443,6.5011
1635520939377,57720,0.4947,8.0502,5.4609,-0.0966,-2.0249,6.2809
1635520939394,57737,0.508,8.021,5.4529,0.0828,-1.8205,6.0769
1635520939411,57754,0.5122,8.0204,5.436,0.0139,-1.2414,5.9286
1635520939427,57770,0.491,8.023,5.4398,-0.0242,-1.0104,6.1267
1635520939444,57787,0.4892,8.0306,5.4576,0.0635,-1.0831,6.3626
1635520939461,57804,0.5387,8.083,5.4642,-0.09,-1.9695,6.7048
1635520939477,57820,0.5791,8.1214,5.4667,-0.4343,-3.1259,6.9577
1635520939494,57836,0.6164,8.1277,5.4609,-0.8899,-4.0616,6.983
1635520939511,57854,0.6943,8.0967,5.4342,-0.9272,-4.3184,6.6954
1635520939527,57870.00000000001,0.7428,8.0712,5.4013,-0.8564,-3.9994,6.4793
1635520939544,57887,0.7536,8.0402,5.4087,-0.7305,-3.3245,6.3078
1635520939561,57904,0.7953,8.0135,5.3905,-0.6786,-2.2236,5.8474
1635520939577,57920,0.8269,7.9687,5.4233,-0.78,-1.6964,5.0502
1635520939594,57937.00000000001,0.8555,7.9446,5.4419,-0.7299,-1.4715,3.9277
1635520939611,57954,0.9171,7.9242,5.4619,-0.6861,-1.2377,2.2697
1635520939628,57971,0.9689,7.9571,5.4917,-0.6511,-1.2434,0.9223
1635520939644,57987,0.9975,7.9773,5.521,-0.442,-1.2351,-0.1878
1635520939661,58004,0.9662,8.0493,5.527,-0.1569,-1.0474,-0.816
1635520939678,58021,0.9237,7.9877,5.4615,0.2898,-0.0907,-1.3906
1635520939694,58037,0.8887,7.9553,5.4401,0.6798,0.8458,-2.0105
1635520939711,58054,0.8264,7.9728,5.4251,0.8817,1.5056,-2.5962
1635520939728,58071,0.7648,8.017,5.4181,0.9522,1.7829,-2.9854
1635520939744,58087,0.7458,8.0278,5.4414,0.8759,1.5014,-3.1808
1635520939761,58104,0.7043,8.0692,5.4685,0.744,0.8897,-3.3591
1635520939777,58120.00000000001,0.6618,8.1108,5.447,0.2134,0.115,-3.0877
1635520939794,58137,0.6488,8.1304,5.4429,0.0923,-0.1478,-2.553
1635520939811,58154,0.641,8.1362,5.3959,0.0053,-0.0452,-1.8804
1635520939828,58170,0.6536,8.1,5.3973,-0.3448,0.3514,-1.3543
1635520939844,58187.00000000001,0.6416,8.0891,5.4905,-0.6846,0.0951,-1.3721
1635520939861,58203,0.5587,8.1341,5.546,-1.1991,-0.6769,-1.301
1635520939877,58220,0.5396,8.1337,5.5495,-1.6674,-2.6496,-0.8723
1635520939894,58236.00000000001,0.5885,8.0372,5.4812,-1.9622,-3.5585,-0.8897
1635520939911,58253,0.675,8.074,5.5566,-1.8514,-4.4235,-0.3858
1635520939927,58270,0.6886,8.0647,5.5433,-1.5616,-5.3507,0.2626
1635520939944,58287,0.703,7.9886,5.5616,-1.2196,-6.1663,0.7037
1635520939961,58303.00000000001,0.6913,7.8588,5.5869,-1.429,-7.4251,0.6953
1635520939977,58320,0.6615,7.8479,5.5034,-1.8391,-8.16,0.216
1635520939994,58337,0.6722,7.9869,5.4577,-1.8618,-8.5592,0.0644
1635520940011,58353,0.7259,8.0556,5.4314,-1.3767,-8.0842,0.4405
1635520940027,58370.00000000001,0.7765,8.0536,5.4182,-0.8042,-7.4072,0.9301
1635520940044,58387,0.8676,7.9646,5.4075,-0.404,-6.0236,1.2135
1635520940061,58404,0.8531,7.9724,5.3929,-0.5908,-4.6956,1.1445
1635520940077,58420,0.8425,8.0002,5.4022,-0.4221,-2.8466,0.927
1635520940094,58437.00000000001,0.7425,8.1057,5.4767,-0.0294,-1.0939,0.7495
1635520940111,58454,0.754,8.15,5.5126,0.214,-0.6581,0.6136
1635520940127,58470,0.7811,8.1294,5.4986,0.1253,-0.6188,0.6672
1635520940144,58487,0.8718,8.0349,5.4477,-0.285,-0.9696,0.3319
1635520940161,58503,0.9342,7.9727,5.3629,-0.424,-0.7113,-0.1452
1635520940177,58520,0.9496,7.9571,5.3515,-0.491,-0.186,-0.8772
1635520940194,58537,0.9312,7.9619,5.3563,-0.0614,1.0433,-1.6633
1635520940211,58554,0.907,7.9125,5.4265,0.3882,1.8346,-2.3261
1635520940227,58570,0.8872,7.9381,5.4636,0.5532,2.4465,-2.9056
1635520940244,58587,0.8293,8.0288,5.5224,0.4662,2.3568,-2.9912
1635520940261,58603,0.8061,8.0515,5.5387,0.4658,1.8087,-3.0965
1635520940278,58620.00000000001,0.8048,8.0453,5.5379,0.2478,1.1238,-3.2249
1635520940294,58637,0.8559,7.9823,5.4933,0.1137,0.0704,-4.0974
1635520940311,58654,0.9095,7.9597,5.4887,0.0066,-0.5298,-4.9405
1635520940327,58670,0.9418,7.9722,5.4965,-0.0718,-0.639,-5.8218
1635520940344,58687.00000000001,0.9135,8.0046,5.4907,0.0171,-0.7124,-6.6239
1635520940361,58704,0.8071,8.0601,5.4731,0.0177,-0.2079,-7.3009
1635520940377,58720,0.7406,8.0691,5.4805,0.1454,0.4476,-7.4019
1635520940394,58737,0.5926,8.1045,5.4485,0.1076,1.265,-6.9687
1635520940411,58754,0.4928,8.1142,5.4185,0.2144,2.5927,-5.5016
1635520940428,58770,0.4766,8.1096,5.4239,0.4165,3.2719,-4.5525
1635520940444,58787,0.4179,8.1066,5.4561,0.4739,3.3514,-3.3547
1635520940461,58804,0.4057,8.0966,5.5079,0.43,2.6153,-2.2528
